depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
2307.0,2547.0,240.0,1669.5,105.0,127.04,veh_passenger,1,0.0,15.35
2432.0,2547.0,115.0,940.23,7.0,27.07,truck_truck,1,0.0,7.57
1403.0,2548.0,1145.0,5388.59,486.0,701.49,bus_bus,1,0.0,6.92
1946.0,2548.0,602.0,2625.56,293.0,335.71,veh_passenger,1,0.0,6.33
2126.0,2548.0,422.0,3966.67,39.0,87.02,veh_passenger,1,0.0,7.23
2463.0,2548.0,85.0,541.87,7.0,21.48,DEFAULT_VEHTYPE,1,0.0,6.93
1894.0,2550.0,656.0,10365.64,47.0,121.58,veh_passenger,1,0.0,7.97
2059.0,2550.0,491.0,4741.28,92.0,160.03,veh_passenger,1,0.0,8.16
1803.0,2552.0,749.0,6503.34,153.0,284.24,bus_bus,1,0.0,7.88
1927.0,2552.0,625.0,4687.66,182.0,312.14,veh_passenger,1,0.0,7.76
1936.0,2552.0,616.0,8180.58,7.0,74.61,veh_passenger,1,0.0,7.69
2369.0,2552.0,183.0,1851.92,0.0,23.04,veh_passenger,1,0.0,15.06
1215.0,2553.0,1338.0,7433.95,596.0,877.79,veh_passenger,1,0.0,14.66
1920.0,2553.0,633.0,5076.77,174.0,301.86,veh_passenger,1,0.0,9.16
1382.0,2554.0,1172.0,14478.86,89.0,362.56,truck_truck,1,0.0,7.91
2134.0,2556.0,422.0,5327.72,28.0,129.81,bus_bus,1,0.0,7.61
2322.0,2557.0,235.0,2722.2,0.0,21.59,veh_passenger,1,0.0,9.4
1977.0,2558.0,581.0,3086.38,228.0,336.52,veh_passenger,1,0.0,8.69
2225.0,2558.0,333.0,2711.55,50.0,100.84,veh_passenger,1,0.0,8.76
2066.0,2559.0,493.0,6801.14,113.0,222.0,veh_passenger,1,0.0,17.27
2410.0,2560.0,150.0,1101.63,1.0,17.63,bus_bus,1,0.0,8.13
2174.0,2561.0,387.0,3141.23,92.0,212.46,veh_passenger,1,0.0,8.82
2260.0,2561.0,301.0,3300.47,54.0,134.35,veh_passenger,1,0.0,18.990000000000002
2454.0,2567.0,113.0,976.88,0.0,14.48,veh_passenger,1,0.0,4.8
1829.0,2568.0,739.0,10541.33,184.0,275.2,veh_passenger,1,0.0,8.65
1901.0,2568.0,667.0,7259.97,49.0,145.68,veh_passenger,1,0.0,12.28
1440.0,2569.0,1129.0,4552.5,678.0,788.27,veh_passenger,1,0.0,13.36
1822.0,2569.0,747.0,9300.17,96.0,243.51,veh_passenger,1,0.0,18.990000000000002
1892.0,2569.0,677.0,11190.41,52.0,175.17,veh_passenger,1,0.0,14.12
2236.0,2569.0,333.0,2713.52,64.0,119.6,veh_passenger,1,0.0,12.26
1837.0,2571.0,734.0,9877.04,56.0,166.29,veh_passenger,1,0.0,13.36
1398.0,2572.0,1174.0,12901.25,262.0,542.4,veh_passenger,1,0.0,4.83
1468.0,2572.0,1104.0,8916.88,297.0,456.55,veh_passenger,1,0.0,7.15
2089.0,2572.0,483.0,4247.97,152.0,218.71,veh_passenger,1,0.0,18.990000000000002
2175.0,2573.0,398.0,3197.15,71.0,182.49,truck_truck,1,0.0,13.68
1341.0,2574.0,1233.0,5088.68,591.0,784.61,veh_passenger,1,0.0,8.11
1414.0,2574.0,1160.0,10279.72,233.0,490.69,truck_truck,1,0.0,3.79
2301.0,2574.0,273.0,2987.43,2.0,40.1,truck_truck,1,0.0,10.15
1306.0,2577.0,1271.0,11559.82,272.0,532.45,bus_bus,1,0.0,8.08
1392.0,2577.0,1185.0,11784.42,194.0,453.07,truck_truck,1,0.0,11.55
1828.0,2577.0,749.0,9822.56,99.0,208.84,veh_passenger,1,0.0,7.67
1966.0,2577.0,611.0,3233.8,274.0,373.75,bus_bus,1,0.0,8.25
1388.0,2579.0,1191.0,6753.24,431.0,622.12,veh_passenger,1,0.0,12.76
2399.0,2579.0,180.0,1626.87,0.0,38.11,veh_passenger,1,0.0,4.16
1459.0,2580.0,1121.0,11299.9,163.0,345.3,veh_passenger,1,0.0,11.1
27.0,2581.0,2464.75,7644.39,1134.5,1576.8849999999998,veh_passenger,1,0.0,7.53
2019.0,2581.0,562.0,5886.95,4.0,209.73,veh_passenger,1,0.0,8.43
2306.0,2581.0,275.0,3658.75,13.0,72.26,veh_passenger,1,0.0,9.08
1464.0,2582.0,1118.0,3270.42,725.0,808.33,veh_passenger,1,0.0,6.69
2294.0,2582.0,288.0,1528.78,47.0,126.88,bus_bus,1,0.0,13.8
2116.0,2583.0,467.0,3982.15,108.0,175.01,veh_passenger,1,0.0,8.81
2220.0,2584.0,364.0,4836.4,49.0,103.96,veh_passenger,1,0.0,18.44
2034.0,2585.0,551.0,2145.41,300.0,343.23,veh_passenger,1,0.0,6.62
2509.0,2585.0,76.0,534.05,0.0,10.59,veh_passenger,1,0.0,8.27
1272.0,2586.0,1314.0,14047.04,550.0,597.67,veh_passenger,1,0.0,11.86
1344.0,2586.0,1242.0,9502.43,356.0,725.65,veh_passenger,1,0.0,9.25
1401.0,2586.0,1185.0,13605.13,349.0,491.59,veh_passenger,1,0.0,13.21
1781.0,2586.0,805.0,7009.03,183.0,353.97,bus_bus,1,0.0,8.26
1896.0,2586.0,690.0,1578.1,454.0,535.91,veh_passenger,1,0.0,6.36
2139.0,2586.0,447.0,8822.27,25.0,111.96,veh_passenger,1,0.0,18.990000000000002
2272.0,2586.0,314.0,5677.93,0.0,46.63,veh_passenger,1,0.0,5.77
2342.0,2586.0,244.0,1298.36,58.0,94.86,truck_truck,1,0.0,7.77
2103.0,2587.0,484.0,3830.9,98.0,192.08,truck_truck,1,0.0,4.93
2102.0,2588.0,486.0,2397.26,188.0,256.83,truck_truck,1,0.0,7.58
1226.0,2589.0,1363.0,18876.05,46.0,161.65,veh_passenger,1,0.0,18.990000000000002
1343.0,2589.0,1246.0,6380.12,570.0,708.28,veh_passenger,1,0.0,8.04
2052.0,2589.0,537.0,4790.31,37.0,151.24,truck_truck,1,0.0,9.37
1416.0,2590.0,1174.0,12810.07,182.0,430.03,bus_bus,1,0.0,7.9
1434.0,2590.0,1156.0,6604.38,544.0,734.35,veh_passenger,1,0.0,14.09
1758.0,2590.0,832.0,11525.58,45.0,142.28,bus_bus,1,0.0,12.35
2213.0,2590.0,377.0,3181.47,21.0,58.87,truck_truck,1,0.0,8.18
1427.0,2591.0,1164.0,10902.39,235.0,471.6,veh_passenger,1,0.0,3.84
2148.0,2591.0,443.0,5764.26,8.0,106.82,veh_passenger,1,0.0,13.55
1331.0,2592.0,1261.0,10645.31,503.0,690.68,veh_passenger,1,0.0,9.65
1844.0,2592.0,748.0,7247.01,78.0,159.03,veh_passenger,1,0.0,4.74
1854.0,2592.0,738.0,10621.3,14.0,87.66,veh_passenger,1,0.0,3.25
1939.0,2592.0,653.0,5539.74,188.0,331.05,veh_passenger,1,0.0,8.52
2458.0,2592.0,134.0,1069.59,1.0,20.91,veh_passenger,1,0.0,3.76
1321.0,2593.0,1272.0,16852.88,271.0,404.0,bus_bus,1,0.0,8.02
2032.0,2593.0,561.0,4048.85,206.0,282.34,veh_passenger,1,0.0,7.66
1283.0,2594.0,1311.0,13175.48,205.0,527.25,bus_bus,1,0.0,16.45
1884.0,2594.0,710.0,7461.63,46.0,182.98,veh_passenger,1,0.0,7.88
1908.0,2594.0,686.0,8831.93,124.0,237.73,veh_passenger,1,0.0,7.38
2197.0,2594.0,397.0,5539.72,16.0,101.35,veh_passenger,1,0.0,8.3
2298.0,2596.0,298.0,3110.19,12.0,40.4,veh_passenger,1,0.0,15.4
580.0,2597.0,2017.0,14669.34,820.0,1145.77,bus_bus,1,0.0,8.0
1418.0,2597.0,1179.0,8745.61,450.0,647.11,truck_truck,1,0.0,14.63
1898.0,2597.0,699.0,5843.34,109.0,221.4,veh_passenger,1,0.0,6.81
2016.0,2598.0,582.0,4991.82,8.0,191.47,bus_bus,1,0.0,7.85
2096.0,2599.0,503.0,4261.5,116.0,197.44,veh_passenger,1,0.0,8.16
2333.0,2599.0,266.0,2507.32,17.0,71.96,veh_passenger,1,0.0,7.57
574.0,2600.0,2026.0,13454.29,1017.0,1261.18,bus_bus,1,0.0,8.33
2206.0,2600.0,394.0,3293.75,78.0,188.53,veh_passenger,1,0.0,8.68
1941.0,2601.0,660.0,6898.62,184.0,298.26,veh_passenger,1,0.0,8.97
2343.0,2601.0,258.0,3392.75,13.0,82.65,veh_passenger,1,0.0,13.07
1484.0,2602.0,1118.0,9012.69,281.0,512.88,veh_passenger,1,0.0,12.91
1191.0,2603.0,1412.0,11111.78,630.0,743.54,veh_passenger,1,0.0,8.55
2223.0,2603.0,380.0,1669.33,166.0,219.1,veh_passenger,1,0.0,11.51
2268.0,2603.0,335.0,1339.71,167.0,205.72,veh_passenger,1,0.0,7.66
1779.0,2604.0,825.0,5242.45,226.0,451.53,bus_bus,1,0.0,10.56
2087.0,2604.0,517.0,3457.36,111.0,211.84,truck_truck,1,0.0,7.95
1789.0,2605.0,816.0,7484.36,139.0,292.45,bus_bus,1,0.0,6.06
2271.0,2605.0,334.0,2775.93,49.0,90.97,truck_truck,1,0.0,8.03
2252.0,2606.0,354.0,3476.16,53.0,93.15,veh_passenger,1,0.0,7.02
1952.0,2607.0,655.0,6279.0,88.0,196.63,bus_bus,1,0.0,8.23
2151.0,2607.0,456.0,2962.85,96.0,190.94,truck_truck,1,0.0,13.55
1952.0,2608.0,656.0,1950.63,377.0,451.76,bus_bus,1,0.0,3.65
1914.0,2608.0,694.0,7558.31,38.0,272.19,veh_passenger,1,0.0,16.11
2465.0,2608.0,143.0,1085.38,19.0,45.22,veh_passenger,1,0.0,13.82
1773.0,2609.0,836.0,11398.8,64.0,185.34,bus_bus,1,0.0,8.13
1993.0,2609.0,616.0,5556.48,81.0,257.02,veh_passenger,1,0.0,8.12
2051.0,2609.0,558.0,7492.34,4.0,106.56,veh_passenger,1,0.0,12.85
2387.0,2610.0,223.0,1330.99,39.0,70.14,bus_bus,1,0.0,7.91
1250.0,2611.0,1361.0,5987.23,854.0,979.93,veh_passenger,1,0.0,8.51
2143.0,2611.0,468.0,3825.79,80.0,149.76,bus_bus,1,0.0,7.78
1398.0,2612.0,1214.0,7028.56,348.0,718.42,truck_truck,1,0.0,8.13
1985.0,2613.0,628.0,8018.59,99.0,217.36,veh_passenger,1,0.0,13.12
1300.0,2614.0,1314.0,5622.98,803.0,974.52,veh_passenger,1,0.0,8.35
1476.0,2614.0,1138.0,9015.25,490.0,608.03,veh_passenger,1,0.0,5.81
1881.0,2614.0,733.0,9248.41,155.0,313.07,veh_passenger,1,0.0,15.61
1189.0,2615.0,1426.0,7006.42,624.0,767.38,veh_passenger,1,0.0,11.69
1885.0,2616.0,731.0,4459.49,236.0,371.85,bus_bus,1,0.0,8.03
1824.0,2616.0,792.0,10225.97,67.0,175.91,veh_passenger,1,0.0,11.45
1436.0,2617.0,1181.0,9275.23,369.0,528.02,veh_passenger,1,0.0,7.46
1493.0,2617.0,1124.0,13657.83,139.0,314.72,veh_passenger,1,0.0,3.32
1990.0,2617.0,627.0,4338.64,94.0,200.83,bus_bus,1,0.0,7.8
2345.0,2617.0,272.0,1848.31,45.0,96.93,truck_truck,1,0.0,7.54
1393.0,2618.0,1225.0,6358.17,572.0,818.07,truck_truck,1,0.0,9.01
2136.0,2619.0,483.0,6417.33,89.0,171.34,bus_bus,1,0.0,13.43
2116.0,2619.0,503.0,2946.76,182.0,271.99,veh_passenger,1,0.0,12.15
2027.0,2620.0,593.0,3287.89,188.0,296.12,veh_passenger,1,0.0,7.25
2220.0,2620.0,400.0,3795.65,7.0,45.22,truck_truck,1,0.0,7.54
2353.0,2621.0,268.0,2135.71,13.0,92.44,truck_truck,1,0.0,8.25
1478.0,2622.0,1144.0,8739.53,398.0,507.85,veh_passenger,1,0.0,13.34
1421.0,2623.0,1202.0,4689.96,607.0,820.95,truck_truck,1,0.0,8.22
2128.0,2623.0,495.0,6581.61,121.0,223.96,veh_passenger,1,0.0,13.66
1427.0,2624.0,1197.0,16528.47,227.0,406.51,truck_truck,1,0.0,8.22
1996.0,2624.0,628.0,9297.31,63.0,142.34,veh_passenger,1,0.0,11.46
1423.0,2625.0,1202.0,13980.96,285.0,448.22,veh_passenger,1,0.0,13.13
1877.0,2626.0,749.0,6784.86,52.0,148.72,veh_passenger,1,0.0,12.36
1971.0,2626.0,655.0,6230.44,131.0,269.92,bus_bus,1,0.0,13.54
1994.0,2626.0,632.0,4966.43,170.0,272.24,veh_passenger,1,0.0,7.09
2180.0,2626.0,446.0,2703.29,172.0,221.37,veh_passenger,1,0.0,10.69
2472.0,2626.0,154.0,980.44,27.0,52.34,truck_truck,1,0.0,8.53
66.0,2627.0,2464.75,8465.93,1134.5,1576.8849999999998,veh_passenger,1,0.0,6.4
492.0,2627.0,2135.0,16611.01,858.0,1144.22,truck_truck,1,0.0,5.45
1991.0,2627.0,636.0,7246.74,82.0,198.34,veh_passenger,1,0.0,8.58
2113.0,2627.0,514.0,5324.6,42.0,161.18,veh_passenger,1,0.0,13.14
2359.0,2628.0,269.0,663.26,205.0,219.51,truck_truck,1,0.0,7.45
1288.0,2629.0,1341.0,9644.45,381.0,670.64,veh_passenger,1,0.0,7.29
2352.0,2629.0,277.0,2896.1,28.0,69.87,truck_truck,1,0.0,8.69
1429.0,2630.0,1201.0,11492.11,200.0,449.92,truck_truck,1,0.0,6.15
2492.0,2630.0,138.0,1508.65,0.0,14.42,veh_passenger,1,0.0,6.09
1314.0,2631.0,1317.0,4207.84,864.0,966.4,veh_passenger,1,0.0,7.27
2203.0,2631.0,428.0,3605.82,113.0,155.03,veh_passenger,1,0.0,12.18
2320.0,2631.0,311.0,2161.75,44.0,80.71,veh_passenger,1,0.0,6.49
1906.0,2632.0,726.0,6681.08,146.0,223.31,veh_passenger,1,0.0,6.94
2217.0,2632.0,415.0,2839.28,125.0,209.71,veh_passenger,1,0.0,13.28
1279.0,2634.0,1355.0,9554.87,402.0,712.89,veh_passenger,1,0.0,8.29
1841.0,2634.0,793.0,5961.4,147.0,310.01,veh_passenger,1,0.0,6.8
1291.0,2635.0,1344.0,17177.01,276.0,440.73,bus_bus,1,0.0,8.17
2018.0,2635.0,617.0,8543.88,160.0,228.86,veh_passenger,1,0.0,13.4
2104.0,2635.0,531.0,4906.91,75.0,144.87,truck_truck,1,0.0,7.33
1855.0,2637.0,782.0,5324.96,267.0,364.85,veh_passenger,1,0.0,6.19
2026.0,2637.0,611.0,4938.27,146.0,237.73,veh_passenger,1,0.0,8.05
1297.0,2638.0,1341.0,13540.24,172.0,515.96,bus_bus,1,0.0,6.02
2006.0,2638.0,632.0,8953.23,76.0,154.44,veh_passenger,1,0.0,6.12
2251.0,2638.0,387.0,4010.82,54.0,147.51,veh_passenger,1,0.0,10.89
1254.0,2640.0,1386.0,14254.04,566.0,704.74,veh_passenger,1,0.0,6.88
1491.0,2640.0,1149.0,6086.26,543.0,707.99,veh_passenger,1,0.0,6.91
2282.0,2640.0,358.0,2435.65,103.0,174.52,truck_truck,1,0.0,7.39
1851.0,2643.0,792.0,12662.75,26.0,76.62,veh_passenger,1,0.0,18.990000000000002
1823.0,2644.0,821.0,7962.58,22.0,306.18,veh_passenger,1,0.0,8.11
2162.0,2645.0,483.0,3505.51,37.0,220.2,veh_passenger,1,0.0,14.15
1210.0,2646.0,1436.0,18761.72,289.0,466.51,veh_passenger,1,0.0,8.17
2327.0,2646.0,319.0,1856.2,99.0,150.44,veh_passenger,1,0.0,12.58
1969.0,2647.0,678.0,4928.96,178.0,356.96,veh_passenger,1,0.0,13.04
2260.0,2648.0,388.0,486.53,325.0,352.7,DEFAULT_VEHTYPE,1,0.0,4.18
1900.0,2650.0,750.0,8401.24,92.0,211.74,veh_passenger,1,0.0,7.65
2265.0,2650.0,385.0,486.53,323.0,354.17,DEFAULT_VEHTYPE,1,0.0,5.5
1943.0,2651.0,708.0,6751.95,2.0,204.07,veh_passenger,1,0.0,7.13
2529.0,2651.0,122.0,979.47,4.0,49.07,truck_truck,1,0.0,8.87
2268.0,2652.0,384.0,486.53,322.0,341.49,DEFAULT_VEHTYPE,1,0.0,7.56
1354.0,2653.0,1299.0,5196.34,733.0,883.62,veh_passenger,1,0.0,7.78
1377.0,2653.0,1276.0,15713.07,213.0,336.08,veh_passenger,1,0.0,2.67
1401.0,2653.0,1252.0,5654.93,539.0,727.2,veh_passenger,1,0.0,6.37
1450.0,2653.0,1203.0,7951.67,436.0,670.95,veh_passenger,1,0.0,13.08
2227.0,2654.0,427.0,3742.04,17.0,93.03,truck_truck,1,0.0,8.39
2075.0,2655.0,580.0,7972.35,17.0,107.15,truck_truck,1,0.0,13.01
2271.0,2655.0,384.0,486.53,318.0,347.65,DEFAULT_VEHTYPE,1,0.0,10.11
2246.0,2655.0,409.0,8507.5,18.0,59.01,truck_truck,1,0.0,11.57
2506.0,2655.0,149.0,1034.54,1.0,19.78,veh_passenger,1,0.0,8.68
2426.0,2656.0,230.0,1683.73,21.0,44.12,truck_truck,1,0.0,7.82
1213.0,2657.0,1444.0,5928.21,856.0,993.96,veh_passenger,1,0.0,6.72
1360.0,2657.0,1297.0,10649.5,446.0,662.83,truck_truck,1,0.0,3.65
2274.0,2657.0,383.0,486.53,317.0,345.28,DEFAULT_VEHTYPE,1,0.0,12.35
2184.0,2657.0,473.0,9985.95,0.0,47.68,veh_passenger,1,0.0,8.09
2277.0,2658.0,381.0,486.53,316.0,347.34,DEFAULT_VEHTYPE,1,0.0,11.75
2038.0,2659.0,621.0,1748.08,359.0,429.77,veh_passenger,1,0.0,7.97
1305.0,2661.0,1356.0,16812.89,365.0,511.49,veh_passenger,1,0.0,7.65
1407.0,2661.0,1254.0,3176.14,883.0,961.16,truck_truck,1,0.0,7.92
1981.0,2661.0,680.0,4832.96,145.0,240.45,veh_passenger,1,0.0,6.44
2280.0,2661.0,381.0,486.53,316.0,350.41,DEFAULT_VEHTYPE,1,0.0,13.55
1403.0,2662.0,1259.0,16540.55,228.0,391.43,truck_truck,1,0.0,13.28
2103.0,2662.0,559.0,5668.73,9.0,209.93,veh_passenger,1,0.0,7.59
1208.0,2663.0,1455.0,10135.24,376.0,647.87,veh_passenger,1,0.0,7.39
2041.0,2663.0,622.0,8013.28,55.0,130.82,veh_passenger,1,0.0,13.72
1368.0,2664.0,1296.0,4699.14,711.0,914.23,truck_truck,1,0.0,8.22
2172.0,2664.0,492.0,7475.96,36.0,97.35,veh_passenger,1,0.0,7.3
1433.0,2665.0,1232.0,5875.63,588.0,767.41,veh_passenger,1,0.0,7.93
1972.0,2665.0,693.0,7479.96,26.0,188.76,bus_bus,1,0.0,7.85
2250.0,2665.0,415.0,5015.82,7.0,50.05,veh_passenger,1,0.0,17.63
2331.0,2665.0,334.0,2308.83,48.0,110.64,truck_truck,1,0.0,7.93
1851.0,2666.0,815.0,5528.78,270.0,388.76,veh_passenger,1,0.0,12.32
2033.0,2666.0,633.0,3326.06,302.0,410.39,veh_passenger,1,0.0,6.78
2056.0,2666.0,610.0,4694.99,153.0,234.69,veh_passenger,1,0.0,11.46
1407.0,2668.0,1261.0,11491.36,124.0,454.69,bus_bus,1,0.0,3.79
1258.0,2668.0,1410.0,5729.74,861.0,1002.07,veh_passenger,1,0.0,8.61
1855.0,2668.0,813.0,5903.62,101.0,216.07,veh_passenger,1,0.0,5.58
1858.0,2668.0,810.0,11971.32,106.0,184.91,veh_passenger,1,0.0,18.07
1903.0,2668.0,765.0,2361.32,434.0,512.91,veh_passenger,1,0.0,8.7
2444.0,2668.0,224.0,1176.56,103.0,127.34,veh_passenger,1,0.0,7.17
2406.0,2668.0,262.0,2985.97,0.0,24.93,truck_truck,1,0.0,7.92
1850.0,2669.0,819.0,3968.95,413.0,573.57,veh_passenger,1,0.0,14.25
1378.0,2670.0,1292.0,7678.57,528.0,735.95,truck_truck,1,0.0,7.69
1953.0,2670.0,717.0,7574.11,59.0,271.11,bus_bus,1,0.0,7.85
2137.0,2670.0,533.0,4490.06,142.0,221.66,veh_passenger,1,0.0,7.75
1418.0,2671.0,1253.0,15349.23,438.0,525.5,veh_passenger,1,0.0,6.95
1937.0,2671.0,734.0,9987.31,107.0,237.19,bus_bus,1,0.0,5.46
2060.0,2673.0,613.0,4005.17,80.0,303.59,truck_truck,1,0.0,8.21
2125.0,2673.0,548.0,6176.79,9.0,135.18,truck_truck,1,0.0,17.09
2174.0,2674.0,500.0,3430.5,137.0,250.01,veh_passenger,1,0.0,11.89
2028.0,2675.0,647.0,8367.83,46.0,168.78,veh_passenger,1,0.0,8.52
2337.0,2675.0,338.0,4055.93,6.0,101.24,truck_truck,1,0.0,7.19
1904.0,2676.0,772.0,9456.74,95.0,241.08,veh_passenger,1,0.0,7.96
1380.0,2677.0,1297.0,11804.14,159.0,598.85,veh_passenger,1,0.0,9.2
2295.0,2678.0,383.0,2947.98,102.0,190.19,bus_bus,1,0.0,13.89
2501.0,2678.0,177.0,1429.21,2.0,27.44,veh_passenger,1,0.0,7.96
2371.0,2679.0,308.0,2148.3,33.0,65.23,veh_passenger,1,0.0,11.77
2505.0,2679.0,174.0,1259.64,0.0,15.41,veh_passenger,1,0.0,7.11
1967.0,2680.0,713.0,10390.73,119.0,210.21,veh_passenger,1,0.0,12.79
2260.0,2680.0,420.0,4785.6,89.0,160.02,veh_passenger,1,0.0,15.1
2005.0,2681.0,676.0,6178.02,149.0,254.99,veh_passenger,1,0.0,6.95
1962.0,2682.0,720.0,3270.6,349.0,433.99,bus_bus,1,0.0,4.09
1986.0,2682.0,696.0,7688.27,60.0,236.72,veh_passenger,1,0.0,17.73
2500.0,2682.0,182.0,1547.06,17.0,56.92,veh_passenger,1,0.0,7.68
1401.0,2683.0,1282.0,3722.2,858.0,943.53,veh_passenger,1,0.0,11.78
2006.0,2683.0,677.0,11155.01,22.0,140.76,veh_passenger,1,0.0,8.12
2384.0,2683.0,299.0,2450.62,30.0,104.35,veh_passenger,1,0.0,8.54
2207.0,2684.0,477.0,5822.15,23.0,89.27,bus_bus,1,0.0,13.56
2152.0,2685.0,533.0,9458.43,14.0,87.58,truck_truck,1,0.0,18.990000000000002
1879.0,2687.0,808.0,4219.32,335.0,445.81,bus_bus,1,0.0,7.96
2097.0,2688.0,591.0,5943.35,55.0,238.68,truck_truck,1,0.0,14.14
2186.0,2688.0,502.0,5836.54,52.0,157.89,truck_truck,1,0.0,18.990000000000002
2284.0,2689.0,405.0,3370.3,73.0,177.15,veh_passenger,1,0.0,11.14
2302.0,2689.0,387.0,716.99,307.0,325.0,veh_passenger,1,0.0,8.15
2162.0,2689.0,527.0,4334.97,148.0,230.91,truck_truck,1,0.0,7.67
2433.0,2690.0,257.0,2214.66,11.0,44.99,veh_passenger,1,0.0,7.49
160.0,2692.0,2464.75,10281.29,1134.5,1576.8849999999998,veh_passenger,1,0.0,13.76
1979.0,2693.0,714.0,5679.29,196.0,303.15,bus_bus,1,0.0,8.29
2177.0,2693.0,516.0,3636.1,133.0,214.09,veh_passenger,1,0.0,7.82
1434.0,2694.0,1260.0,12019.27,177.0,444.16,veh_passenger,1,0.0,3.03
1501.0,2694.0,1193.0,14593.29,222.0,526.95,veh_passenger,1,0.0,9.85
2183.0,2694.0,511.0,4162.77,8.0,69.27,truck_truck,1,0.0,7.6
1495.0,2696.0,1201.0,16699.23,161.0,305.05,veh_passenger,1,0.0,7.34
2289.0,2696.0,407.0,1449.08,180.0,280.66,truck_truck,1,0.0,5.5
1394.0,2697.0,1303.0,6002.36,550.0,822.5,veh_passenger,1,0.0,7.55
2246.0,2697.0,451.0,4076.14,0.0,161.97,veh_passenger,1,0.0,11.97
1870.0,2698.0,828.0,7561.42,192.0,391.98,veh_passenger,1,0.0,16.69
1321.0,2699.0,1378.0,13107.03,461.0,557.83,veh_passenger,1,0.0,11.15
2497.0,2699.0,202.0,2270.81,5.0,34.82,veh_passenger,1,0.0,8.37
2154.0,2700.0,546.0,4523.76,134.0,238.34,truck_truck,1,0.0,8.17
2282.0,2700.0,418.0,5256.74,42.0,118.27,truck_truck,1,0.0,7.28
2314.0,2700.0,386.0,2775.32,23.0,178.73,truck_truck,1,0.0,7.96
1885.0,2701.0,816.0,8771.74,172.0,370.67,veh_passenger,1,0.0,8.36
2416.0,2702.0,286.0,3489.21,1.0,53.9,bus_bus,1,0.0,13.58
1338.0,2703.0,1365.0,11427.3,609.0,758.4,bus_bus,1,0.0,13.87
1352.0,2704.0,1352.0,11413.46,576.0,793.68,veh_passenger,1,0.0,14.63
2140.0,2704.0,564.0,5966.56,26.0,171.0,bus_bus,1,0.0,7.81
1489.0,2705.0,1216.0,6443.07,517.0,667.65,veh_passenger,1,0.0,10.45
2253.0,2706.0,453.0,6363.38,62.0,156.11,veh_passenger,1,0.0,15.43
1993.0,2707.0,714.0,1859.1,430.0,540.55,DEFAULT_VEHTYPE,1,0.0,7.22
2386.0,2707.0,321.0,1595.27,102.0,143.81,truck_truck,1,0.0,3.42
2064.0,2708.0,644.0,4659.52,205.0,333.17,veh_passenger,1,0.0,8.13
2109.0,2708.0,599.0,3169.49,244.0,315.84,truck_truck,1,0.0,3.98
2175.0,2708.0,533.0,4388.58,118.0,263.66,veh_passenger,1,0.0,9.14
2381.0,2708.0,327.0,3291.38,13.0,64.2,veh_passenger,1,0.0,18.990000000000002
859.0,2709.0,1850.0,18499.0,549.0,772.36,veh_passenger,1,0.0,7.13
1230.0,2709.0,1479.0,6337.79,802.0,1003.05,veh_passenger,1,0.0,8.12
2190.0,2709.0,519.0,8895.42,28.0,74.97,veh_passenger,1,0.0,7.5
2541.0,2709.0,168.0,1331.44,0.0,20.43,truck_truck,1,0.0,8.97
1314.0,2711.0,1397.0,12024.65,410.0,668.93,bus_bus,1,0.0,4.51
1207.0,2712.0,1505.0,5973.29,911.0,1037.87,veh_passenger,1,0.0,7.21
1414.0,2712.0,1298.0,4919.74,798.0,914.88,truck_truck,1,0.0,7.87
2453.0,2712.0,259.0,1704.64,16.0,78.7,truck_truck,1,0.0,8.06
834.0,2714.0,1880.0,9985.36,794.0,990.05,veh_passenger,1,0.0,5.63
1819.0,2714.0,895.0,11635.6,121.0,279.82,bus_bus,1,0.0,7.86
1989.0,2714.0,725.0,5729.35,152.0,301.49,veh_passenger,1,0.0,8.05
2133.0,2714.0,581.0,8920.98,122.0,208.96,veh_passenger,1,0.0,14.17
1396.0,2715.0,1319.0,12753.38,176.0,490.55,bus_bus,1,0.0,8.3
2194.0,2715.0,521.0,5354.36,146.0,260.05,veh_passenger,1,0.0,11.72
2160.0,2715.0,555.0,6288.06,6.0,61.55,truck_truck,1,0.0,6.87
1419.0,2716.0,1297.0,13863.55,105.0,559.77,veh_passenger,1,0.0,9.72
2180.0,2716.0,536.0,6480.63,28.0,111.18,veh_passenger,1,0.0,11.8
2312.0,2716.0,404.0,2921.64,42.0,151.62,truck_truck,1,0.0,8.16
2494.0,2716.0,222.0,1729.75,10.0,39.6,truck_truck,1,0.0,8.43
2595.0,2716.0,121.0,734.58,20.0,35.85,veh_passenger,1,0.0,5.71
2621.0,2716.0,95.0,899.55,0.0,14.86,veh_passenger,1,0.0,8.92
2350.0,2717.0,367.0,3257.02,69.0,128.97,truck_truck,1,0.0,8.79
2187.0,2719.0,532.0,11020.88,7.0,66.91,bus_bus,1,0.0,13.37
2542.0,2719.0,177.0,1511.37,21.0,49.93,veh_passenger,1,0.0,8.22
1473.0,2720.0,1247.0,5111.16,735.0,918.94,veh_passenger,1,0.0,8.91
1923.0,2720.0,797.0,5293.15,251.0,377.73,veh_passenger,1,0.0,14.13
1893.0,2722.0,829.0,8850.8,59.0,216.16,veh_passenger,1,0.0,7.39
