id,depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
truck4520,2090.0,3740.0,1650.0,9832.01,513.0,919.99,truck_truck,1,0.0,3.72
veh7933,2445.0,3740.0,1295.0,20475.88,156.0,322.17,veh_passenger,1,0.0,7.97
truck7388,3415.0,3739.0,324.0,138.7,301.0,310.06,truck_truck,0,0.0,0.0
veh9818,3025.0,3742.0,717.0,6839.46,125.0,303.5,veh_passenger,1,13.48,12.5
veh10193,3141.0,3742.0,601.0,3853.84,139.0,234.04,veh_passenger,1,0.0,3.46
truck6220,2875.0,3743.0,868.0,3137.89,430.0,515.03,truck_truck,1,8.47,7.94
bus2470,2283.0,3744.0,1461.0,4806.5,631.0,1036.92,bus_bus,1,0.0,6.69
veh7309,2252.0,3744.0,1492.0,7341.55,652.0,912.92,veh_passenger,1,0.0,7.31
veh6243,1924.0,3746.0,1822.0,10566.22,615.0,1002.67,veh_passenger,1,0.0,6.13
veh7914,2439.0,3746.0,1307.0,14152.05,263.0,459.54,veh_passenger,1,0.0,9.14
bus3328,3076.0,3746.0,670.0,4587.14,189.0,333.09,bus_bus,1,0.0,8.25
veh10201,3148.0,3746.0,598.0,5262.34,72.0,154.76,veh_passenger,1,0.0,3.3
veh8956,2760.0,3747.0,987.0,8231.89,206.0,355.12,veh_passenger,1,8.99,8.24
bus1409,1303.0,3748.0,2445.0,10719.84,1562.0,1810.9,bus_bus,1,0.0,8.1
veh8010,2468.0,3748.0,1280.0,11379.96,373.0,613.64,veh_passenger,1,7.72,11.59
truck7361,3403.0,3748.0,345.0,2117.99,90.0,142.15,truck_truck,1,0.0,8.05
veh7141,2201.0,3752.0,1551.0,4632.47,842.0,1180.18,veh_passenger,1,0.0,7.72
veh8921,2749.0,3753.0,1004.0,9224.35,284.0,414.52,veh_passenger,1,0.0,19.83
bus3399,3142.0,3754.0,612.0,3090.67,226.0,300.46,bus_bus,1,0.0,8.23
truck5894,2724.0,3755.0,1031.0,11890.52,169.0,341.13,truck_truck,1,0.0,13.29
veh10682,3291.0,3756.0,465.0,966.51,301.0,322.09,veh_passenger,1,0.0,6.57
bus3232,2988.0,3757.0,769.0,6206.5,319.0,429.62,bus_bus,1,16.67,8.3
veh342,106.0,3758.0,3652.0,16715.6,2246.0,2633.77,veh_passenger,1,0.0,7.56
veh6172,1902.0,3758.0,1856.0,11989.91,565.0,1049.81,veh_passenger,1,0.0,7.54
veh10536,3247.0,3758.0,511.0,2433.28,100.0,324.29,veh_passenger,1,9.78,9.37
veh4377,1349.0,3759.0,2410.0,16945.71,1300.0,1494.82,veh_passenger,1,0.0,7.72
veh7265,2239.0,3760.0,1521.0,7610.03,866.0,1037.92,veh_passenger,1,0.0,6.57
veh6182,1905.0,3763.0,1858.0,16221.4,335.0,1028.28,veh_passenger,1,0.0,8.39
veh11383,3507.0,3763.0,256.0,2846.79,26.0,79.77,veh_passenger,1,0.0,16.36
truck4825,2230.0,3764.0,1534.0,8554.0,936.0,1064.94,truck_truck,1,4.3,13.91
veh9413,2901.0,3766.0,865.0,5722.92,254.0,394.68,veh_passenger,1,0.0,6.07
veh1111,343.0,3767.0,3424.0,9202.93,2584.0,2935.53,veh_passenger,1,0.0,6.79
veh7385,2276.0,3767.0,1491.0,8274.45,518.0,861.13,veh_passenger,1,0.0,7.39
truck6122,2830.0,3767.0,937.0,2002.9,474.0,771.61,truck_truck,1,14.52,8.35
veh8012,2469.0,3771.0,1302.0,13274.29,276.0,438.39,veh_passenger,1,0.0,6.94
veh11242,3464.0,3771.0,307.0,1236.57,39.0,120.59,veh_passenger,1,0.0,6.29
veh9477,2920.0,3772.0,852.0,5480.62,224.0,403.92,veh_passenger,1,0.0,6.75
veh8169,2517.0,3773.0,1256.0,12184.21,324.0,564.86,veh_passenger,1,0.0,3.81
veh10771,3438.0,3773.0,335.0,2189.2,106.0,157.83,veh_passenger,2,0.0,7.29
veh6565,2023.0,3776.0,1753.0,6450.22,1208.0,1323.85,veh_passenger,1,0.0,13.32
veh7704,2374.0,3776.0,1402.0,10369.18,608.0,825.55,veh_passenger,1,0.0,7.97
bus3089,2855.0,3777.0,922.0,3672.8,495.0,629.01,bus_bus,1,0.0,7.94
veh9074,2796.0,3778.0,982.0,6959.42,439.0,575.73,veh_passenger,1,0.0,13.35
veh9607,2960.0,3780.0,820.0,5969.51,224.0,403.92,veh_passenger,1,0.0,7.92
truck6770,3129.0,3780.0,651.0,2895.52,284.0,396.68,truck_truck,1,0.0,6.83
truck7472,3454.0,3780.0,326.0,2480.66,56.0,107.73,truck_truck,1,0.0,13.36
bus1419,1312.0,3783.0,2471.0,12615.62,1357.0,1672.16,bus_bus,1,0.0,3.7
veh6502,2004.0,3784.0,1780.0,11810.87,568.0,1051.39,veh_passenger,1,0.0,8.11
truck6892,3219.0,3784.0,565.0,2137.64,100.0,435.09,truck_truck,1,0.0,8.51
bus2807,2595.0,3785.0,1190.0,11889.43,224.0,562.19,bus_bus,1,0.0,3.71
veh6572,2025.0,3786.0,1761.0,8085.03,637.0,1185.06,veh_passenger,1,0.0,7.75
veh6710,2068.0,3787.0,1719.0,11477.29,707.0,1013.31,veh_passenger,1,0.0,3.1
truck7381,3628.0,3787.0,159.0,1416.86,0.0,40.72,truck_truck,2,0.0,8.4
veh6481,1997.0,3788.0,1791.0,16647.41,777.0,1002.94,veh_passenger,1,0.0,5.42
myflow2.55,1890.0,3790.0,1900.0,4493.73,1255.0,1405.27,DEFAULT_VEHTYPE,1,0.0,5.92
myflow3.87,2130.0,3791.0,1661.0,1573.85,1049.0,1136.44,DEFAULT_VEHTYPE,2,0.0,0.0
veh5945,1832.0,3792.0,1960.0,17028.03,506.0,1023.76,veh_passenger,1,0.0,7.3
veh11284,3593.0,3792.0,199.0,1937.05,5.0,36.7,veh_passenger,1,0.0,7.48
veh11584,3569.0,3792.0,223.0,1122.04,69.0,102.23,veh_passenger,1,0.0,3.32
veh9307,2868.0,3793.0,925.0,7351.89,231.0,404.39,veh_passenger,1,0.0,8.13
myflow5.83,1648.0,3794.0,2146.0,3903.71,1595.0,1799.97,DEFAULT_VEHTYPE,1,0.0,13.15
veh8553,2636.0,3794.0,1158.0,4525.29,335.0,603.4,veh_passenger,1,10.59,5.64
truck6259,2893.0,3794.0,901.0,2876.42,531.0,620.95,truck_truck,1,0.0,7.76
veh6897,2125.0,3795.0,1670.0,9306.53,522.0,975.36,veh_passenger,1,0.0,5.8
truck6410,2963.0,3796.0,833.0,2108.91,473.0,584.28,truck_truck,1,0.0,7.83
bus1472,1361.0,3797.0,2436.0,4617.27,1682.0,1972.39,bus_bus,1,0.0,11.14
veh4785,1475.0,3797.0,2322.0,6708.83,1265.0,1803.01,veh_passenger,1,8.78,8.62
veh5919,1824.0,3797.0,1973.0,13477.3,646.0,1130.48,veh_passenger,1,0.0,8.31
veh5994,1847.0,3797.0,1950.0,17559.82,833.0,1085.44,veh_passenger,1,0.0,8.3
veh9079,2798.0,3797.0,999.0,11409.66,97.0,345.08,veh_passenger,1,0.0,12.89
truck3012,1392.0,3799.0,2407.0,11385.63,1659.0,1839.65,truck_truck,1,0.0,7.96
veh10808,3330.0,3799.0,469.0,5376.7,19.0,178.21,veh_passenger,1,0.0,8.98
bus2372,2193.0,3800.0,1607.0,8672.37,616.0,963.99,bus_bus,1,0.0,3.57
truck6912,3195.0,3801.0,606.0,9438.27,27.0,166.31,truck_truck,1,0.0,16.86
myflow1.139,2533.0,3802.0,1269.0,541.87,1143.0,1207.08,DEFAULT_VEHTYPE,1,0.0,5.08
veh10689,3294.0,3802.0,508.0,5800.3,81.0,163.27,veh_passenger,1,0.0,13.5
veh6813,2099.0,3803.0,1704.0,3668.01,1242.0,1326.44,veh_passenger,1,0.0,6.08
veh9403,2897.0,3803.0,906.0,9240.47,174.0,461.16,veh_passenger,1,0.0,11.52
bus3338,3086.0,3803.0,717.0,6924.97,66.0,202.24,bus_bus,1,13.89,8.25
veh4341,1338.0,3804.0,2466.0,9312.71,1604.0,1834.29,veh_passenger,1,0.0,3.84
myflow1.140,2550.0,3804.0,1254.0,541.87,1123.0,1193.89,DEFAULT_VEHTYPE,1,0.0,7.0
veh4333,1335.0,3805.0,2470.0,14108.57,1336.0,1776.49,veh_passenger,1,0.0,7.34
bus1996,1845.0,3805.0,1960.0,14298.88,866.0,1144.89,bus_bus,1,0.0,7.93
bus2395,2214.0,3805.0,1591.0,11465.34,735.0,973.35,bus_bus,1,0.0,3.99
myflow5.149,2801.0,3805.0,1004.0,828.62,833.0,949.24,DEFAULT_VEHTYPE,2,0.0,8.19
veh9822,3027.0,3806.0,779.0,7558.52,88.0,290.67,veh_passenger,1,0.0,7.35
veh7101,2188.0,3807.0,1619.0,6881.7,763.0,1185.33,veh_passenger,1,0.0,4.5
truck4581,2118.0,3808.0,1690.0,8598.62,365.0,926.21,truck_truck,1,0.0,7.6
veh10446,3219.0,3809.0,590.0,2504.51,196.0,382.54,veh_passenger,1,0.0,6.94
bus3318,3067.0,3812.0,745.0,9111.51,150.0,264.42,bus_bus,1,0.0,3.7
veh10281,3168.0,3813.0,645.0,6085.23,36.0,279.12,veh_passenger,1,0.0,8.88
myflow5.84,1657.0,3814.0,2157.0,4193.09,1578.0,1798.37,DEFAULT_VEHTYPE,1,0.0,11.6
veh10245,3157.0,3814.0,657.0,2540.31,339.0,462.09,veh_passenger,1,14.5,8.09
veh10619,3272.0,3815.0,543.0,1421.65,358.0,422.43,veh_passenger,1,0.0,14.5
veh11185,3446.0,3815.0,369.0,3794.93,90.0,178.98,veh_passenger,1,0.0,8.32
myflow5.85,1666.0,3816.0,2150.0,4193.09,1565.0,1795.92,DEFAULT_VEHTYPE,1,0.0,13.26
veh9291,2863.0,3816.0,953.0,4734.2,521.0,638.15,veh_passenger,1,11.07,18.98
veh7295,2248.0,3818.0,1570.0,8877.0,561.0,938.73,veh_passenger,1,0.0,12.68
truck5755,2662.0,3818.0,1156.0,4282.04,554.0,767.68,truck_truck,1,0.0,7.74
veh10845,3349.0,3821.0,472.0,2259.71,205.0,271.49,veh_passenger,1,0.0,9.83
veh5948,1833.0,3822.0,1989.0,18295.64,375.0,955.53,veh_passenger,1,0.0,12.61
veh6413,1976.0,3823.0,1847.0,11366.33,434.0,1022.81,veh_passenger,1,0.0,6.83
truck4636,2143.0,3824.0,1681.0,6174.93,879.0,1155.51,truck_truck,1,0.0,13.18
truck5548,2564.0,3824.0,1260.0,8383.28,483.0,640.84,truck_truck,1,0.0,7.85
veh4601,1418.0,3825.0,2407.0,6844.99,1503.0,1902.78,veh_passenger,1,0.0,8.17
veh6407,1974.0,3825.0,1851.0,6707.82,1024.0,1272.43,veh_passenger,1,0.0,9.79
bus2006,1855.0,3826.0,1971.0,9082.27,1052.0,1337.15,bus_bus,1,4.17,8.2
veh10582,3261.0,3826.0,565.0,5777.42,68.0,127.22,veh_passenger,1,0.0,11.64
myflow2.48,1764.0,3827.0,2063.0,4504.39,1474.0,1631.43,DEFAULT_VEHTYPE,1,0.0,6.27
truck5958,2884.0,3827.0,943.0,4718.14,348.0,640.99,truck_truck,1,0.0,7.18
truck7727,3571.0,3827.0,256.0,2309.07,2.0,30.87,truck_truck,1,0.0,7.83
truck6354,3192.0,3829.0,637.0,12376.17,55.0,126.03,truck_truck,1,0.0,20.73
bus3206,3265.0,3829.0,564.0,6166.41,27.0,168.42,bus_bus,1,0.0,13.87
veh9851,3035.0,3830.0,795.0,9153.63,119.0,206.69,veh_passenger,1,0.0,11.63
truck7616,3520.0,3830.0,310.0,1911.6,64.0,104.2,truck_truck,1,0.0,3.5
veh6906,2130.0,3831.0,1701.0,8504.19,546.0,1155.08,veh_passenger,1,0.0,6.94
myflow3.84,2114.0,3832.0,1718.0,1444.34,1468.0,1575.1,DEFAULT_VEHTYPE,1,0.0,6.37
truck5373,2484.0,3832.0,1348.0,9746.01,341.0,730.69,truck_truck,1,0.0,12.81
bus3049,2818.0,3832.0,1014.0,11014.3,188.0,363.85,bus_bus,1,0.0,7.96
veh6195,1909.0,3833.0,1924.0,11783.22,551.0,1102.56,veh_passenger,1,0.0,7.12
myflow3.91,2151.0,3834.0,1683.0,1444.34,1455.0,1549.54,DEFAULT_VEHTYPE,1,0.0,7.17
veh8236,2538.0,3834.0,1296.0,11351.66,474.0,729.76,veh_passenger,1,0.0,7.46
veh6530,2012.0,3835.0,1823.0,8702.44,701.0,1055.41,veh_passenger,1,0.0,5.53
veh6535,2014.0,3835.0,1821.0,11084.47,576.0,1117.45,veh_passenger,1,0.0,7.86
veh4756,1466.0,3836.0,2370.0,7269.25,1453.0,1699.44,veh_passenger,1,0.0,6.18
bus1907,1763.0,3836.0,2073.0,18136.5,539.0,1012.14,bus_bus,1,0.0,8.22
veh10691,3294.0,3836.0,542.0,8294.25,37.0,112.64,veh_passenger,1,0.0,13.4
myflow3.92,2154.0,3837.0,1683.0,1444.34,1437.0,1529.04,DEFAULT_VEHTYPE,1,0.0,6.09
bus1568,1450.0,3838.0,2388.0,5235.93,1751.0,1941.5,bus_bus,1,0.0,7.89
myflow3.93,2157.0,3839.0,1682.0,1444.34,1431.0,1534.62,DEFAULT_VEHTYPE,1,0.0,7.02
veh6925,2134.0,3841.0,1707.0,25939.85,265.0,500.67,veh_passenger,1,0.0,25.27
veh8380,2582.0,3841.0,1259.0,6652.94,626.0,834.04,veh_passenger,1,0.0,8.52
veh8484,2614.0,3841.0,1227.0,7039.37,576.0,727.01,veh_passenger,1,0.0,6.84
bus2877,2660.0,3843.0,1183.0,10343.16,384.0,464.03,bus_bus,1,0.0,13.55
veh3811,1175.0,3844.0,2669.0,11665.3,1583.0,1865.1,veh_passenger,1,0.0,11.49
truck5046,2332.0,3844.0,1512.0,15741.74,480.0,713.43,truck_truck,1,0.0,7.38
truck6287,2942.0,3844.0,902.0,4948.71,311.0,622.25,truck_truck,1,0.0,8.66
bus3617,3343.0,3844.0,501.0,4683.63,30.0,95.18,bus_bus,1,0.0,8.28
truck6383,2950.0,3847.0,897.0,7322.11,206.0,401.55,truck_truck,1,0.0,4.69
veh6949,2141.0,3847.0,1706.0,5286.59,934.0,1363.16,veh_passenger,1,0.0,0.0
bus3290,3041.0,3848.0,807.0,6168.45,99.0,327.59,bus_bus,1,4.17,8.3
truck5782,2673.0,3849.0,1176.0,8554.37,589.0,759.39,truck_truck,1,0.0,9.21
truck6828,3156.0,3849.0,693.0,2956.91,372.0,460.26,truck_truck,1,8.51,8.29
veh7196,2217.0,3850.0,1633.0,3889.04,844.0,1310.52,veh_passenger,1,8.61,6.57
veh7541,2324.0,3850.0,1526.0,5117.07,617.0,1114.52,veh_passenger,1,0.0,7.55
bus3834,3544.0,3852.0,308.0,33.57,301.0,304.79,bus_bus,0,0.0,8.11
myflow2.50,1800.0,3853.0,2053.0,4497.01,1491.0,1648.83,DEFAULT_VEHTYPE,1,0.0,6.79
veh11253,3467.0,3853.0,386.0,2243.5,145.0,170.48,veh_passenger,1,0.0,7.48
truck4785,2212.0,3855.0,1643.0,8320.2,671.0,1156.04,truck_truck,1,0.0,8.41
veh8297,2557.0,3855.0,1298.0,12425.52,384.0,731.65,veh_passenger,1,0.0,8.82
truck7320,3383.0,3855.0,472.0,3730.1,39.0,116.01,truck_truck,1,0.0,8.22
bus3027,2798.0,3856.0,1058.0,8130.26,238.0,411.56,bus_bus,1,0.0,6.81
veh4670,1439.0,3857.0,2418.0,11873.33,1544.0,1836.04,veh_passenger,1,0.0,5.58
bus2460,2274.0,3857.0,1583.0,6595.38,604.0,1096.09,bus_bus,1,0.0,4.05
veh8352,2750.0,3857.0,1107.0,13649.5,201.0,433.95,veh_passenger,2,0.0,9.13
veh11167,3441.0,3858.0,417.0,4552.67,49.0,131.96,veh_passenger,1,0.0,6.78
veh7565,2333.0,3860.0,1527.0,7110.46,830.0,1071.5,veh_passenger,1,0.0,12.5
truck4990,2307.0,3860.0,1553.0,6440.97,1023.0,1134.3,truck_truck,1,14.56,3.83
veh10047,3096.0,3860.0,764.0,5943.95,164.0,283.02,veh_passenger,1,0.0,8.0
veh4384,1351.0,3861.0,2510.0,5107.02,1877.0,2085.69,veh_passenger,1,0.0,7.12
veh6683,2059.0,3861.0,1802.0,13137.8,760.0,960.56,veh_passenger,1,0.0,3.8
veh4641,1430.0,3862.0,2432.0,16116.58,1170.0,1740.25,veh_passenger,1,0.0,8.88
veh9258,2853.0,3862.0,1009.0,12556.34,249.0,376.24,veh_passenger,1,33.97,3.03
truck5637,2606.0,3863.0,1257.0,11393.62,255.0,446.85,truck_truck,1,0.0,7.61
truck7325,3386.0,3863.0,477.0,1654.99,288.0,328.85,truck_truck,1,0.0,7.68
truck4973,2299.0,3864.0,1565.0,10455.35,512.0,773.05,truck_truck,1,0.0,9.26
veh9292,2863.0,3864.0,1001.0,5155.25,161.0,469.25,veh_passenger,1,0.0,7.84
veh10934,3369.0,3864.0,495.0,6071.73,19.0,88.32,veh_passenger,1,0.0,11.7
veh6330,1951.0,3865.0,1914.0,14020.13,723.0,1066.57,veh_passenger,1,0.0,6.88
truck5380,2491.0,3865.0,1374.0,17238.91,342.0,587.91,truck_truck,1,0.0,3.6
veh8654,2667.0,3865.0,1198.0,8166.11,348.0,633.99,veh_passenger,1,0.0,13.46
truck4916,2272.0,3866.0,1594.0,8395.17,391.0,939.85,truck_truck,1,0.0,3.67
truck6714,3103.0,3866.0,763.0,9386.82,86.0,221.02,truck_truck,1,0.0,4.2
truck4931,2279.0,3867.0,1588.0,11963.05,562.0,839.79,truck_truck,1,8.22,3.61
truck5137,2374.0,3868.0,1494.0,7039.72,412.0,926.53,truck_truck,1,0.0,3.84
truck6056,2799.0,3869.0,1070.0,4495.56,582.0,717.24,truck_truck,1,3.85,7.13
veh11571,3565.0,3869.0,304.0,1492.06,18.0,88.0,veh_passenger,1,0.0,10.29
veh8581,2644.0,3871.0,1227.0,3218.66,617.0,971.58,veh_passenger,1,0.0,8.32
veh11537,3555.0,3872.0,317.0,2474.05,1.0,54.03,veh_passenger,1,0.0,3.7
truck7743,3579.0,3872.0,293.0,2888.95,11.0,56.75,truck_truck,1,0.0,7.45
veh6884,2121.0,3874.0,1753.0,10169.52,905.0,1140.64,veh_passenger,1,3.85,11.63
veh7648,2357.0,3874.0,1517.0,4507.02,1067.0,1147.73,veh_passenger,1,0.0,12.66
truck5905,2729.0,3874.0,1145.0,7483.53,467.0,643.04,truck_truck,1,0.0,3.38
bus2523,2332.0,3875.0,1543.0,10319.46,705.0,910.46,bus_bus,1,0.0,13.41
veh7336,2261.0,3875.0,1614.0,12746.58,508.0,843.73,veh_passenger,1,0.0,2.89
veh11387,3516.0,3875.0,359.0,658.61,200.0,285.0,veh_passenger,1,0.0,3.1
truck7351,3398.0,3875.0,477.0,1639.73,233.0,289.27,truck_truck,1,8.61,8.61
bus2524,2333.0,3876.0,1543.0,12441.95,577.0,801.72,bus_bus,1,0.0,3.62
veh6175,1903.0,3877.0,1974.0,11332.97,920.0,1324.38,veh_passenger,1,0.0,8.55
veh8631,2660.0,3877.0,1217.0,8840.73,330.0,508.44,veh_passenger,1,0.0,6.42
veh11015,3394.0,3877.0,483.0,1531.74,248.0,324.2,veh_passenger,1,0.0,8.14
truck4985,2304.0,3879.0,1575.0,8394.77,543.0,998.95,truck_truck,1,7.46,19.57
truck5812,2686.0,3880.0,1194.0,13789.72,153.0,524.11,truck_truck,1,0.0,9.04
bus3094,2860.0,3880.0,1020.0,7751.71,125.0,343.26,bus_bus,1,4.17,4.23
truck7477,3456.0,3880.0,424.0,3234.09,68.0,132.32,truck_truck,1,3.93,18.29
veh7061,2176.0,3882.0,1706.0,10587.75,952.0,1186.56,veh_passenger,1,0.0,15.18
veh6650,2049.0,3883.0,1834.0,3425.87,1340.0,1507.66,veh_passenger,1,0.0,13.56
veh8973,2765.0,3883.0,1118.0,10966.12,297.0,521.29,veh_passenger,1,0.0,15.98
truck5832,2696.0,3884.0,1188.0,11786.34,269.0,557.04,truck_truck,1,14.97,4.96
veh8815,2716.0,3886.0,1170.0,8901.53,567.0,725.65,veh_passenger,1,0.0,7.83
bus3067,2835.0,3886.0,1051.0,12219.23,160.0,349.76,bus_bus,1,0.0,13.47
veh6186,1906.0,3889.0,1983.0,2634.88,1638.0,1736.04,veh_passenger,1,0.0,7.06
bus2558,2365.0,3889.0,1524.0,7799.23,748.0,1000.34,bus_bus,1,0.0,8.26
veh6927,2135.0,3890.0,1755.0,3912.18,1219.0,1437.04,veh_passenger,1,0.0,6.67
veh11361,3501.0,3890.0,389.0,3257.03,2.0,48.23,veh_passenger,1,6.96,6.9
veh8176,2519.0,3891.0,1372.0,9063.43,634.0,840.76,veh_passenger,1,0.0,11.52
truck4696,2171.0,3892.0,1721.0,11788.55,690.0,983.19,truck_truck,1,3.95,3.37
truck5217,2411.0,3892.0,1481.0,7016.87,723.0,980.6,truck_truck,1,0.0,5.79
veh9048,2788.0,3892.0,1104.0,5202.25,471.0,751.22,veh_passenger,1,9.57,14.82
veh6365,1961.0,3893.0,1932.0,6948.02,1238.0,1481.89,veh_passenger,1,0.0,8.88
bus2452,2267.0,3893.0,1626.0,13099.25,616.0,830.34,bus_bus,1,0.0,8.01
veh7256,2236.0,3893.0,1657.0,5788.16,958.0,1150.42,veh_passenger,1,7.72,7.04
bus1394,1289.0,3897.0,2608.0,6180.61,1917.0,2074.8,bus_bus,1,0.0,7.76
truck5123,2368.0,3897.0,1529.0,10707.32,476.0,739.08,truck_truck,1,0.0,3.49
veh4668,1439.0,3898.0,2459.0,13454.56,908.0,1700.61,veh_passenger,1,0.0,8.99
bus1548,1431.0,3899.0,2468.0,9122.16,1451.0,1787.6,bus_bus,1,0.0,13.58
veh6561,2022.0,3899.0,1877.0,10458.12,922.0,1238.94,veh_passenger,1,0.0,6.37
veh8461,2607.0,3899.0,1292.0,13783.29,418.0,602.73,veh_passenger,1,0.0,28.04
bus2142,1980.0,3901.0,1921.0,10723.36,716.0,1288.21,bus_bus,1,0.0,7.25
bus2526,2335.0,3901.0,1566.0,7864.66,577.0,1004.6,bus_bus,1,8.33,7.9
bus2368,2189.0,3902.0,1713.0,13016.46,569.0,924.26,bus_bus,1,0.0,3.95
veh9453,2913.0,3903.0,990.0,7119.11,342.0,480.28,veh_passenger,1,0.0,8.5
bus1579,1460.0,3904.0,2444.0,14093.89,1023.0,1493.14,bus_bus,1,4.17,7.83
veh11552,3560.0,3904.0,344.0,2109.08,153.0,190.26,veh_passenger,1,0.0,6.86
truck7756,3585.0,3904.0,319.0,2946.89,0.0,34.33,truck_truck,1,0.0,3.39
veh11473,3535.0,3905.0,370.0,4450.93,23.0,121.38,veh_passenger,1,0.0,4.4
truck4837,2236.0,3906.0,1670.0,3999.39,927.0,1271.86,truck_truck,1,0.0,8.39
veh10186,3139.0,3907.0,768.0,4610.61,249.0,417.91,veh_passenger,1,0.0,8.32
veh11499,3543.0,3907.0,364.0,3237.28,7.0,63.28,veh_passenger,1,4.14,7.12
veh11527,3552.0,3907.0,355.0,2420.86,17.0,112.93,veh_passenger,1,0.0,2.85
truck4472,2067.0,3908.0,1841.0,11595.11,789.0,1163.56,truck_truck,1,8.21,13.33
bus3087,2854.0,3908.0,1054.0,13074.86,104.0,445.29,bus_bus,1,13.89,13.42
truck6823,3154.0,3908.0,754.0,3768.06,154.0,446.17,truck_truck,1,0.0,9.08
truck7778,3595.0,3908.0,313.0,1835.66,44.0,137.95,truck_truck,1,8.46,4.11
truck5124,2368.0,3910.0,1542.0,14053.96,521.0,806.62,truck_truck,1,17.65,8.42
veh9782,3014.0,3911.0,897.0,2268.56,706.0,755.65,veh_passenger,1,0.0,15.87
veh9323,2874.0,3914.0,1040.0,2201.09,602.0,836.84,veh_passenger,1,0.0,9.36
bus1538,1422.0,3915.0,2493.0,3691.98,1938.0,2190.44,bus_bus,1,0.0,8.18
myflow6.155,3408.0,3915.0,507.0,486.53,439.0,476.38,DEFAULT_VEHTYPE,1,0.0,4.81
truck6834,3159.0,3915.0,756.0,3943.81,216.0,369.57,truck_truck,1,0.0,14.13
veh4590,1415.0,3916.0,2501.0,5797.07,1746.0,1997.91,veh_passenger,1,7.87,6.72
veh7493,2309.0,3916.0,1607.0,12061.92,636.0,871.1,veh_passenger,1,0.0,7.6
veh7569,2332.0,3916.0,1584.0,12024.28,270.0,709.83,veh_passenger,1,0.0,6.88
veh11006,3391.0,3916.0,525.0,2090.06,265.0,360.94,veh_passenger,1,8.35,7.53
myflow6.156,3411.0,3917.0,506.0,486.53,438.0,471.38,DEFAULT_VEHTYPE,1,0.0,6.59
bus2522,2331.0,3918.0,1587.0,10732.59,473.0,768.05,bus_bus,1,0.0,3.87
myflow6.157,3413.0,3919.0,506.0,486.53,436.0,474.97,DEFAULT_VEHTYPE,1,0.0,9.28
veh7179,2212.0,3920.0,1708.0,5911.43,745.0,1349.61,veh_passenger,1,0.0,10.16
veh7314,2254.0,3920.0,1666.0,12602.06,618.0,976.91,veh_passenger,1,0.0,8.69
veh11375,3505.0,3920.0,415.0,1487.41,273.0,305.77,veh_passenger,1,0.0,7.64
truck7433,3436.0,3920.0,484.0,5558.52,52.0,145.69,truck_truck,1,0.0,7.72
veh7999,2465.0,3921.0,1456.0,4610.86,825.0,1007.66,veh_passenger,1,0.0,12.08
myflow6.158,3417.0,3921.0,504.0,486.53,431.0,468.22,DEFAULT_VEHTYPE,1,0.0,10.33
veh9018,2779.0,3922.0,1143.0,9238.71,236.0,413.14,veh_passenger,1,0.0,7.77
truck6238,2883.0,3922.0,1039.0,11348.4,146.0,360.97,truck_truck,1,0.0,14.4
truck4915,2272.0,3924.0,1652.0,13855.64,385.0,855.3,truck_truck,1,0.0,11.62
myflow6.159,3420.0,3924.0,504.0,486.53,428.0,458.17,DEFAULT_VEHTYPE,1,0.0,10.18
veh9082,2799.0,3924.0,1125.0,13192.78,252.0,614.15,veh_passenger,1,28.35,8.33
myflow6.160,3423.0,3925.0,502.0,486.53,424.0,462.25,DEFAULT_VEHTYPE,1,0.0,11.87
veh8909,2745.0,3926.0,1181.0,9258.47,222.0,431.81,veh_passenger,1,0.0,7.49
myflow6.161,3426.0,3927.0,501.0,486.53,421.0,468.93,DEFAULT_VEHTYPE,1,0.0,13.68
veh10396,3203.0,3928.0,725.0,4120.99,136.0,431.11,veh_passenger,1,0.0,8.42
veh4273,1317.0,3929.0,2612.0,6904.86,1582.0,2053.44,veh_passenger,1,8.05,7.3
myflow6.162,3429.0,3929.0,500.0,486.53,419.0,461.54,DEFAULT_VEHTYPE,1,0.0,11.47
veh6593,2032.0,3930.0,1898.0,4616.27,1322.0,1550.75,veh_passenger,1,0.0,8.8
bus3084,2851.0,3930.0,1079.0,5706.23,536.0,664.03,bus_bus,1,13.89,8.26
veh11127,3431.0,3930.0,499.0,3721.51,27.0,109.23,veh_passenger,1,0.0,7.69
veh11413,3517.0,3930.0,413.0,1202.45,163.0,296.85,veh_passenger,1,0.0,7.12
truck2984,1379.0,3931.0,2552.0,5271.96,1814.0,2078.42,truck_truck,1,7.76,7.54
veh7032,2167.0,3931.0,1764.0,6802.51,655.0,1135.44,veh_passenger,1,0.0,8.22
myflow6.163,3432.0,3931.0,499.0,486.53,416.0,463.65,DEFAULT_VEHTYPE,1,0.0,13.16
veh9089,2968.0,3932.0,964.0,10335.66,184.0,333.9,veh_passenger,2,0.0,2.8
veh11035,3400.0,3932.0,532.0,912.15,381.0,425.79,veh_passenger,1,0.0,7.48
veh3814,1176.0,3933.0,2757.0,4848.3,2291.0,2411.36,veh_passenger,1,0.0,8.43
veh7026,2165.0,3933.0,1768.0,13311.83,577.0,910.33,veh_passenger,1,0.0,3.53
